driving_distance,numericZIPS,ABORTstate,USPS_ZIP_1
1.171284335,32701,FL,FL
8.548200847,32703,FL,FL
8.548200847,32703,FL,FL
8.548200847,32703,FL,FL
8.548200847,32703,FL,FL
8.548200847,32703,FL,FL
8.548200847,32703,FL,FL
4.491890959,32707,FL,FL
4.491890959,32707,FL,FL
4.491890959,32707,FL,FL
4.491890959,32707,FL,FL
4.491890959,32707,FL,FL
4.491890959,32707,FL,FL
4.491890959,32707,FL,FL
4.491890959,32707,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
10.042598102,32708,FL,FL
18.7032671,32709,FL,FL
13.57695635,32712,FL,FL
13.57695635,32712,FL,FL
13.57695635,32712,FL,FL
13.57695635,32712,FL,FL
13.57695635,32712,FL,FL
13.57695635,32712,FL,FL
19.227704224,32713,FL,FL
19.227704224,32713,FL,FL
19.227704224,32713,FL,FL
19.227704224,32713,FL,FL
19.227704224,32713,FL,FL
19.227704224,32713,FL,FL
3.715177209,32714,FL,FL
3.715177209,32714,FL,FL
3.715177209,32714,FL,FL
3.715177209,32714,FL,FL
3.715177209,32714,FL,FL
3.715177209,32714,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
23.950123824,32720,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
20.57359381,32724,FL,FL
23.426929442,32725,FL,FL
23.426929442,32725,FL,FL
23.426929442,32725,FL,FL
23.426929442,32725,FL,FL
23.426929442,32725,FL,FL
29.925848731,32726,FL,FL
29.925848731,32726,FL,FL
29.925848731,32726,FL,FL
29.925848731,32726,FL,FL
2.498532791,32730,FL,FL
15.338543135,32732,FL,FL
15.338543135,32732,FL,FL
15.338543135,32732,FL,FL
28.392305103,32736,FL,FL
28.392305103,32736,FL,FL
28.392305103,32736,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
27.17255383,32738,FL,FL
22.58683585,32744,FL,FL
10.573248936,32746,FL,FL
10.573248936,32746,FL,FL
10.573248936,32746,FL,FL
10.573248936,32746,FL,FL
10.573248936,32746,FL,FL
10.573248936,32746,FL,FL
4.872170011,32750,FL,FL
2.85209289,32751,FL,FL
2.85209289,32751,FL,FL
2.85209289,32751,FL,FL
2.85209289,32751,FL,FL
2.85209289,32751,FL,FL
33.130258978,32754,FL,FL
33.130258978,32754,FL,FL
33.130258978,32754,FL,FL
33.130258978,32754,FL,FL
24.411181106,32757,FL,FL
22.4314931,32763,FL,FL
22.4314931,32763,FL,FL
22.4314931,32763,FL,FL
22.4314931,32763,FL,FL
22.4314931,32763,FL,FL
22.4314931,32763,FL,FL
22.4314931,32763,FL,FL
22.4314931,32763,FL,FL
22.4314931,32763,FL,FL
4.41794781,32765,FL,FL
4.41794781,32765,FL,FL
4.41794781,32765,FL,FL
4.41794781,32765,FL,FL
4.41794781,32765,FL,FL
4.41794781,32765,FL,FL
4.41794781,32765,FL,FL
4.41794781,32765,FL,FL
4.41794781,32765,FL,FL
10.191105771,32766,FL,FL
10.191105771,32766,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
15.666005652,32771,FL,FL
10.732941283,32773,FL,FL
10.732941283,32773,FL,FL
10.732941283,32773,FL,FL
10.732941283,32773,FL,FL
10.732941283,32773,FL,FL
10.732941283,32773,FL,FL
29.335546281,32778,FL,FL
29.335546281,32778,FL,FL
29.335546281,32778,FL,FL
29.335546281,32778,FL,FL
29.335546281,32778,FL,FL
29.335546281,32778,FL,FL
29.335546281,32778,FL,FL
6.521910016,32779,FL,FL
6.521910016,32779,FL,FL
6.521910016,32779,FL,FL
6.521910016,32779,FL,FL
6.521910016,32779,FL,FL
6.521910016,32779,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
28.162397833,32780,FL,FL
37.773764461,32784,FL,FL
3.242935249,32789,FL,FL
3.242935249,32789,FL,FL
3.242935249,32789,FL,FL
3.242935249,32789,FL,FL
3.242935249,32789,FL,FL
3.242935249,32789,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
6.259070083,32792,FL,FL
31.85769117,32796,FL,FL
31.85769117,32796,FL,FL
31.85769117,32796,FL,FL
31.85769117,32796,FL,FL
31.85769117,32796,FL,FL
31.85769117,32796,FL,FL
31.85769117,32796,FL,FL
16.183607695,32798,FL,FL
16.183607695,32798,FL,FL
1.513038385,32801,FL,FL
1.513038385,32801,FL,FL
1.513038385,32801,FL,FL
1.513038385,32801,FL,FL
1.513038385,32801,FL,FL
1.475134754,32802,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
1.575175485,32803,FL,FL
2.080350108,32804,FL,FL
2.080350108,32804,FL,FL
2.080350108,32804,FL,FL
0.375308084,32805,FL,FL
0.375308084,32805,FL,FL
0.375308084,32805,FL,FL
0.375308084,32805,FL,FL
0.375308084,32805,FL,FL
0.375308084,32805,FL,FL
2.495425936,32806,FL,FL
2.495425936,32806,FL,FL
2.495425936,32806,FL,FL
2.495425936,32806,FL,FL
2.495425936,32806,FL,FL
2.495425936,32806,FL,FL
6.590882197,32807,FL,FL
6.590882197,32807,FL,FL
6.590882197,32807,FL,FL
6.590882197,32807,FL,FL
6.590882197,32807,FL,FL
6.590882197,32807,FL,FL
6.590882197,32807,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.162136207,32808,FL,FL
6.020463619,32809,FL,FL
6.020463619,32809,FL,FL
6.020463619,32809,FL,FL
6.020463619,32809,FL,FL
6.020463619,32809,FL,FL
6.020463619,32809,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
2.066679946,32810,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
4.176234491,32811,FL,FL
5.23194382,32812,FL,FL
5.23194382,32812,FL,FL
5.23194382,32812,FL,FL
5.23194382,32812,FL,FL
2.830344905,32814,FL,FL
2.290994877,32817,FL,FL
2.290994877,32817,FL,FL
2.290994877,32817,FL,FL
2.290994877,32817,FL,FL
2.290994877,32817,FL,FL
2.290994877,32817,FL,FL
2.290994877,32817,FL,FL
2.290994877,32817,FL,FL
7.297381024,32818,FL,FL
7.297381024,32818,FL,FL
7.297381024,32818,FL,FL
7.297381024,32818,FL,FL
7.297381024,32818,FL,FL
7.297381024,32818,FL,FL
7.297381024,32818,FL,FL
7.297381024,32818,FL,FL
8.473014956,32819,FL,FL
8.473014956,32819,FL,FL
8.473014956,32819,FL,FL
8.473014956,32819,FL,FL
8.473014956,32819,FL,FL
8.473014956,32819,FL,FL
8.473014956,32819,FL,FL
8.473014956,32819,FL,FL
8.473014956,32819,FL,FL
12.710765176,32821,FL,FL
12.710765176,32821,FL,FL
12.710765176,32821,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
7.691951609,32822,FL,FL
9.723213408,32824,FL,FL
9.723213408,32824,FL,FL
9.723213408,32824,FL,FL
9.723213408,32824,FL,FL
9.723213408,32824,FL,FL
9.723213408,32824,FL,FL
9.723213408,32824,FL,FL
9.723213408,32824,FL,FL
9.723213408,32824,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
2.267382779,32825,FL,FL
5.835916432,32826,FL,FL
5.835916432,32826,FL,FL
5.835916432,32826,FL,FL
5.835916432,32826,FL,FL
5.835916432,32826,FL,FL
5.835916432,32826,FL,FL
5.835916432,32826,FL,FL
5.835916432,32826,FL,FL
15.120441914,32827,FL,FL
15.120441914,32827,FL,FL
15.120441914,32827,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
7.572648377,32828,FL,FL
6.575969293,32829,FL,FL
6.575969293,32829,FL,FL
6.575969293,32829,FL,FL
6.575969293,32829,FL,FL
6.575969293,32829,FL,FL
15.641150812,32832,FL,FL
15.641150812,32832,FL,FL
15.641150812,32832,FL,FL
15.641150812,32832,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
7.213495939,32835,FL,FL
12.053976029,32836,FL,FL
12.053976029,32836,FL,FL
6.656126152,32837,FL,FL
6.656126152,32837,FL,FL
6.656126152,32837,FL,FL
6.656126152,32837,FL,FL
6.656126152,32837,FL,FL
6.656126152,32837,FL,FL
6.656126152,32837,FL,FL
6.656126152,32837,FL,FL
6.656126152,32837,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
4.358296194,32839,FL,FL
51.802457528,32901,FL,FL
51.802457528,32901,FL,FL
51.802457528,32901,FL,FL
51.802457528,32901,FL,FL
57.306561846,32903,FL,FL
57.306561846,32903,FL,FL
57.306561846,32903,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
52.802243467,32904,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
50.008559451000004,32905,FL,FL
52.050384557,32907,FL,FL
52.050384557,32907,FL,FL
52.050384557,32907,FL,FL
52.050384557,32907,FL,FL
52.050384557,32907,FL,FL
52.050384557,32907,FL,FL
52.050384557,32907,FL,FL
52.050384557,32907,FL,FL
52.050384557,32907,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
46.115670136,32909,FL,FL
52.537539421,32920,FL,FL
45.867121736,32922,FL,FL
45.867121736,32922,FL,FL
45.867121736,32922,FL,FL
45.867121736,32922,FL,FL
45.867121736,32922,FL,FL
45.867121736,32922,FL,FL
45.867121736,32922,FL,FL
45.867121736,32922,FL,FL
43.395929269,32926,FL,FL
43.395929269,32926,FL,FL
43.395929269,32926,FL,FL
43.395929269,32926,FL,FL
43.395929269,32926,FL,FL
44.281382944,32927,FL,FL
44.281382944,32927,FL,FL
44.281382944,32927,FL,FL
56.331009376,32931,FL,FL
56.331009376,32931,FL,FL
61.343609233,32934,FL,FL
61.343609233,32934,FL,FL
61.343609233,32934,FL,FL
62.844220198,32935,FL,FL
62.844220198,32935,FL,FL
62.844220198,32935,FL,FL
62.844220198,32935,FL,FL
62.844220198,32935,FL,FL
62.844220198,32935,FL,FL
62.844220198,32935,FL,FL
62.844220198,32935,FL,FL
62.844220198,32935,FL,FL
63.220771024,32937,FL,FL
63.220771024,32937,FL,FL
63.220771024,32937,FL,FL
63.220771024,32937,FL,FL
51.501713964,32940,FL,FL
51.501713964,32940,FL,FL
51.501713964,32940,FL,FL
51.501713964,32940,FL,FL
51.501713964,32940,FL,FL
51.501713964,32940,FL,FL
51.501713964,32940,FL,FL
51.501713964,32940,FL,FL
51.501713964,32940,FL,FL
49.899819526,32950,FL,FL
49.899819526,32950,FL,FL
44.598903525,32951,FL,FL
44.598903525,32951,FL,FL
53.260193894,32952,FL,FL
53.260193894,32952,FL,FL
53.260193894,32952,FL,FL
53.260193894,32952,FL,FL
53.260193894,32952,FL,FL
46.046697955,32953,FL,FL
46.046697955,32953,FL,FL
46.046697955,32953,FL,FL
49.865644121,32955,FL,FL
49.865644121,32955,FL,FL
49.865644121,32955,FL,FL
49.865644121,32955,FL,FL
49.865644121,32955,FL,FL
49.865644121,32955,FL,FL
49.865644121,32955,FL,FL
49.865644121,32955,FL,FL
34.35560259,32958,FL,FL
34.35560259,32958,FL,FL
34.35560259,32958,FL,FL
34.35560259,32958,FL,FL
34.35560259,32958,FL,FL
34.35560259,32958,FL,FL
34.35560259,32958,FL,FL
34.35560259,32958,FL,FL
34.35560259,32958,FL,FL
14.815348753,32960,FL,FL
14.815348753,32960,FL,FL
14.815348753,32960,FL,FL
14.815348753,32960,FL,FL
14.815348753,32960,FL,FL
14.815348753,32960,FL,FL
14.815348753,32960,FL,FL
14.815348753,32960,FL,FL
12.131026033,32962,FL,FL
19.470660285,32963,FL,FL
19.470660285,32963,FL,FL
19.470660285,32963,FL,FL
22.834141508,32966,FL,FL
22.834141508,32966,FL,FL
23.310111694,32967,FL,FL
23.310111694,32967,FL,FL
23.310111694,32967,FL,FL
23.310111694,32967,FL,FL
23.310111694,32967,FL,FL
17.391552919,32968,FL,FL
17.391552919,32968,FL,FL
41.46408683,32976,FL,FL
41.46408683,32976,FL,FL
41.46408683,32976,FL,FL
41.46408683,32976,FL,FL
41.46408683,32976,FL,FL
41.46408683,32976,FL,FL
41.46408683,32976,FL,FL
5.04553252,33004,FL,FL
5.04553252,33004,FL,FL
5.04553252,33004,FL,FL
5.04553252,33004,FL,FL
5.04553252,33004,FL,FL
5.04553252,33004,FL,FL
4.957297838,33009,FL,FL
4.957297838,33009,FL,FL
4.957297838,33009,FL,FL
2.001435991,33010,FL,FL
2.001435991,33010,FL,FL
2.001435991,33010,FL,FL
2.001435991,33010,FL,FL
2.001435991,33010,FL,FL
2.001435991,33010,FL,FL
2.001435991,33010,FL,FL
2.001435991,33010,FL,FL
2.001435991,33010,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
1.752887591,33012,FL,FL
0.832015769,33013,FL,FL
0.832015769,33013,FL,FL
0.832015769,33013,FL,FL
0.832015769,33013,FL,FL
0.832015769,33013,FL,FL
0.832015769,33013,FL,FL
2.749566675,33014,FL,FL
2.749566675,33014,FL,FL
2.749566675,33014,FL,FL
0.750616168,33015,FL,FL
0.750616168,33015,FL,FL
1.638555327,33016,FL,FL
1.638555327,33016,FL,FL
1.638555327,33016,FL,FL
1.638555327,33016,FL,FL
9.579676707,33018,FL,FL
9.579676707,33018,FL,FL
4.554028059,33019,FL,FL
4.554028059,33019,FL,FL
4.554028059,33019,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
2.405327141,33020,FL,FL
1.370123055,33021,FL,FL
1.370123055,33021,FL,FL
1.370123055,33021,FL,FL
1.370123055,33021,FL,FL
1.370123055,33021,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
0.899745208,33023,FL,FL
2.241906568,33024,FL,FL
2.241906568,33024,FL,FL
2.241906568,33024,FL,FL
2.241906568,33024,FL,FL
2.241906568,33024,FL,FL
2.241906568,33024,FL,FL
2.241906568,33024,FL,FL
2.241906568,33024,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
3.958754641,33025,FL,FL
4.268197399,33026,FL,FL
4.268197399,33026,FL,FL
6.174563627,33027,FL,FL
6.174563627,33027,FL,FL
6.174563627,33027,FL,FL
6.174563627,33027,FL,FL
8.353711724,33028,FL,FL
8.353711724,33028,FL,FL
8.925373044,33029,FL,FL
8.925373044,33029,FL,FL
8.925373044,33029,FL,FL
8.925373044,33029,FL,FL
8.925373044,33029,FL,FL
8.925373044,33029,FL,FL
20.862531325,33030,FL,FL
20.862531325,33030,FL,FL
20.862531325,33030,FL,FL
21.396910385,33031,FL,FL
14.329436631,33032,FL,FL
14.329436631,33032,FL,FL
14.329436631,33032,FL,FL
14.329436631,33032,FL,FL
14.329436631,33032,FL,FL
14.329436631,33032,FL,FL
14.329436631,33032,FL,FL
14.329436631,33032,FL,FL
14.329436631,33032,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
17.635751722,33033,FL,FL
21.738043064,33034,FL,FL
21.738043064,33034,FL,FL
21.738043064,33034,FL,FL
21.577729346,33035,FL,FL
21.577729346,33035,FL,FL
45.652748741,33037,FL,FL
45.652748741,33037,FL,FL
45.652748741,33037,FL,FL
45.652748741,33037,FL,FL
267.881737294,33040,FL,FL
267.881737294,33040,FL,FL
267.881737294,33040,FL,FL
267.881737294,33040,FL,FL
124.463718155,33042,FL,FL
118.376767839,33043,FL,FL
118.376767839,33043,FL,FL
118.376767839,33043,FL,FL
118.376767839,33043,FL,FL
118.376767839,33043,FL,FL
4.714341777,33054,FL,FL
4.714341777,33054,FL,FL
4.714341777,33054,FL,FL
4.714341777,33054,FL,FL
3.580339702,33055,FL,FL
3.580339702,33055,FL,FL
4.969103887,33056,FL,FL
4.969103887,33056,FL,FL
4.969103887,33056,FL,FL
4.969103887,33056,FL,FL
2.719740867,33060,FL,FL
2.719740867,33060,FL,FL
2.719740867,33060,FL,FL
2.719740867,33060,FL,FL
4.84048009,33062,FL,FL
4.84048009,33062,FL,FL
4.84048009,33062,FL,FL
4.84048009,33062,FL,FL
4.84048009,33062,FL,FL
4.84048009,33062,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
3.079514676,33063,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
7.610552008,33064,FL,FL
1.705042024,33065,FL,FL
1.705042024,33065,FL,FL
1.705042024,33065,FL,FL
7.534744746,33066,FL,FL
7.534744746,33066,FL,FL
7.534744746,33066,FL,FL
5.151786961,33067,FL,FL
5.151786961,33067,FL,FL
5.151786961,33067,FL,FL
3.70337116,33068,FL,FL
3.70337116,33068,FL,FL
3.70337116,33068,FL,FL
3.70337116,33068,FL,FL
3.70337116,33068,FL,FL
3.70337116,33068,FL,FL
3.70337116,33068,FL,FL
3.70337116,33068,FL,FL
3.751216727,33069,FL,FL
3.751216727,33069,FL,FL
3.751216727,33069,FL,FL
3.751216727,33069,FL,FL
3.751216727,33069,FL,FL
58.298269962,33070,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
2.078485995,33071,FL,FL
5.775643445,33073,FL,FL
5.775643445,33073,FL,FL
5.775643445,33073,FL,FL
5.775643445,33073,FL,FL
5.775643445,33073,FL,FL
5.818518044,33076,FL,FL
2.437638433,33101,FL,FL
2.437638433,33101,FL,FL
2.437638433,33101,FL,FL
2.437638433,33101,FL,FL
2.437638433,33101,FL,FL
2.437638433,33101,FL,FL
9.30813758,33109,FL,FL
1.198003288,33125,FL,FL
1.198003288,33125,FL,FL
1.198003288,33125,FL,FL
1.198003288,33125,FL,FL
1.198003288,33125,FL,FL
1.198003288,33125,FL,FL
1.198003288,33125,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
2.371773107,33126,FL,FL
1.967881957,33127,FL,FL
1.967881957,33127,FL,FL
1.967881957,33127,FL,FL
1.967881957,33127,FL,FL
1.967881957,33127,FL,FL
1.967881957,33127,FL,FL
1.967881957,33127,FL,FL
1.949240827,33128,FL,FL
1.949240827,33128,FL,FL
1.949240827,33128,FL,FL
1.680808555,33129,FL,FL
1.680808555,33129,FL,FL
1.680808555,33129,FL,FL
2.491076339,33130,FL,FL
2.491076339,33130,FL,FL
2.491076339,33130,FL,FL
2.491076339,33130,FL,FL
2.491076339,33130,FL,FL
2.524009002,33131,FL,FL
2.524009002,33131,FL,FL
2.524009002,33131,FL,FL
2.524009002,33131,FL,FL
2.524009002,33131,FL,FL
2.524009002,33131,FL,FL
2.524009002,33131,FL,FL
2.524009002,33131,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
3.661117932,33132,FL,FL
0.84506456,33133,FL,FL
0.84506456,33133,FL,FL
0.84506456,33133,FL,FL
0.84506456,33133,FL,FL
0.84506456,33133,FL,FL
0.84506456,33133,FL,FL
0.84506456,33133,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
1.21167345,33134,FL,FL
0.469756476,33135,FL,FL
0.469756476,33135,FL,FL
0.469756476,33135,FL,FL
0.469756476,33135,FL,FL
2.506610614,33136,FL,FL
2.506610614,33136,FL,FL
2.424589642,33137,FL,FL
2.424589642,33137,FL,FL
2.122603336,33138,FL,FL
2.122603336,33138,FL,FL
8.824089571,33139,FL,FL
8.824089571,33139,FL,FL
8.824089571,33139,FL,FL
8.824089571,33139,FL,FL
